State,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Kansas,9.703852443089431,10.594909158176943,8.776063159700561,9.623070339901478,9.540076842349304,10.949590485362096,11.178105495107632,13.393603279452055,16.80789221037464,12.271639795321638,13.066675312865497,13.100770259999999,12.065956740088106,11.859712665584416,11.030924596590909,11.036150472346787,11.585219365714286
Kentucky,12.672254688986461,12.557599452094367,11.074694029259897,10.843640384615385,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.108201243902439,11.438002149847096,7.884836158031088,NA
Louisiana,17.346074243169397,17.359238772222223,18.00752291291727,15.562502252777778,15.816226016438357,14.399629534042553,14.991752207161126,15.199116918309858,13.10118895104895,12.87514347368421,12.698542830028329,11.665706710743802,11.400542943661971,9.644705094444445,10.480869211480362,9.38591043724138,12.911401631578947
Maine,NA,NA,NA,NA,NA,NA,2.336910172413793,2.8001102273972602,5.859293306451613,6.676751896759608,6.161710454579721,5.592793518441197,6.063861375348189,3.9137720487309644,3.58353171197411,5.027353650147929,6.55690906993007
Maryland,NA,NA,NA,NA,NA,NA,11.530203601226994,12.686190871040724,12.613635994553377,11.537441529780564,13.066959928882438,12.948896150159744,10.183034609011628,9.742784201607012,6.948792606945143,7.425915334681497,9.200685738805971
Massachusetts,NA,24.048433761538462,22.547330167875646,22.49630990958904,16.820704006349207,18.649079613180515,18.67690043611111,19.697182419889504,19.67869035890411,18.048384709141274,17.052750012448133,18.529944335164835,15.805084535564854,17.477490663366336,15.571230801242237,14.398738250773993,15.829273395604396
Michigan,22.640060887955183,22.77987474829932,18.171084436260625,17.560764142028987,14.568412212827988,15.67081458588957,12.525178275568182,8.125,NA,NA,NA,NA,NA,NA,NA,NA,NA
Minnesota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.521111348432056,6.409370177419355,NA,6.23165954040404,6.645456237226277,NA
Missouri,16.87274991105955,17.243857965986393,17.385127199530515,16.529459207459208,13.870773632558139,12.615151787878787,13.149854323943662,12.826106706161138,12.108717339534884,NA,NA,NA,NA,12.03847475510204,11.834839902506964,13.109978697841727,12.485846530612244
Nevada,NA,5.876263130434783,2.995051135057471,2.3455944277108434,NA,NA,NA,NA,NA,NA,22.3421667,16.665880235616438,14.147347522222223,16.235530771014492,13.541735445086704,13.30549706200318,17.420815153846153
New Hampshire,NA,NA,9.989336059782609,9.368332373563218,9.768453239130436,9.146547134328358,7.333276811428571,7.621771135869565,7.219969087912088,8.225157850467289,7.668570667910448,NA,NA,NA,4.442317022988505,3.3202604301675978,4.294245949152542
New Jersey,20.52218190934449,23.120570172264355,24.07468395355588,23.698987366412215,19.24087195265423,19.85682701776062,17.475928888579386,18.00693757132818,15.715290458955224,NA,NA,21.03529215229885,15.60911432615894,15.236753,16.08126917966574,15.023080195918368,NA
New Mexico,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.406795132956153,13.742087632311978,11.7707440027894,11.614180335187761,11.182752519886364,NA
New York,23.167191177470777,25.031920218513573,23.964214887710842,22.882432662291773,20.890264361528978,21.335947024497795,19.239111933253874,18.5412239124183,16.70422255,12.976843763190184,12.980506333598726,13.088026804234918,18.094765563611492,17.91965873786408,16.92059225630252,17.165993538674034,17.847472824267783
North Carolina,15.17335458839779,13.853614300940439,12.26552098017621,11.956116214043035,10.630065490430622,12.43363245116279,12.285188430555555,13.916445365013773,11.208203371900826,9.851958402857143,11.689251356741574,9.995173922644163,8.671511397727272,8.482232184659091,7.744522128651337,6.945403845499645,7.4712138382978726
North Dakota,NA,NA,NA,NA,NA,NA,NA,NA,5.34773616909621,4.92161411634349,5.418301605479452,4.477427017441861,4.581983247252747,4.762328992,4.4818427691056915,4.299024267477203,4.671009923076923
Ohio,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.509151140718563,5.07908243715847,14.719710548501778,13.829280486876641,12.638240598859316,12.01602736812933,12.478634697078421,9.760795330555556
Oklahoma,4.770656379182157,8.271933951394422,6.610263726384365,6.296427039007092,5.396609140934284,8.134780265853658,7.873302865900383,7.787240848594742,6.230807606321839,6.454745428571429,6.44162765377176,6.743543981755987,6.4826616103286385,6.744320405817175,6.022743598802395,7.805979408988764,8.12538490410959
Oregon,NA,NA,NA,NA,NA,NA,NA,11.425320463203462,10.952497088414635,10.359543484149857,9.054466978082191,9.132214090062112,9.06379174691358,9.730130672672672,8.553654308845577,9.187567528767124,NA
Pennsylvania,16.130557786367156,15.965630538024275,14.585166641840251,14.060989849392097,13.62699785938443,13.449164729733685,12.460241873918418,12.142219613172044,11.101861499021782,10.651820883662678,10.942915995550061,11.238375840566551,11.092222734551317,9.623867809705372,9.266645783291771,6.997646953524641,7.415981063157894
Rhode Island,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.383758893939394,6.288014812133072,7.559365497175142,7.30387529986053,7.640185122222222,7.740604504132231
South Carolina,NA,NA,NA,2.3555263454545456,NA,NA,2.047973706896552,2.0304343201320134,1.7397764643962847,1.4503615743944636,1.4259290818965518,NA,NA,NA,NA,NA,9.312170689655172
